course_url,Skills,Course URL,Course Name,Learning Product Type,Course Provided By,Course Rating,Course Rated By,Enrolled Student Count,Course Difficulty,Description
https://www.coursera.org/learn/making-architecture,Missing,https://www.coursera.org/learn/making-architecture,Making Architecture,COURSE,IE School of Architecture & Design,4.7,418,45k,Beginner,
https://www.coursera.org/specializations/pcdp,"Distributed Computing,Optimistic Concurrency Control,Parallel Computing,Java Concurrency,Dataflow,Data Parallelism,Concurrency (Computer Science),Actor Model,Reactive Programming",https://www.coursera.org/specializations/pcdp,"Parallel, Concurrent, and Distributed Programming in Java",SPECIALIZATION,Rice University,4.5,1035,30k,Intermediate,"Parallel, concurrent, and distributed programming underlies software in multiple domains, ranging from biomedical research to financial services. This specialization is intended for anyone with a basic knowledge of sequential programming in Java, who is motivated to learn how to write parallel, concurrent and distributed programs. Through a collection of three courses (which may be taken in any order or separately), you will learn foundational topics in Parallelism, Concurrency, and Distribution. These courses will prepare you for multithreaded and distributed programming for a wide range of computer platforms, from mobile devices to cloud computing servers.

To see an overview video for this Specialization, click here! For an interview with two early-career software engineers on the relevance of parallel computing to their jobs, click here.

Acknowledgments

The instructor, Prof. Vivek Sarkar, would like to thank Dr. Max Grossman for his contributions to the mini-projects and other course material, Dr. Zoran Budimlic for his contributions to the quizzes, Dr. Max Grossman and Dr. Shams Imam for their contributions to the pedagogic PCDP library used in some of the mini-projects, and all members of the Rice Online team who contributed to the development of the course content (including Martin Calvi, Annette Howe, Seth Tyger, and Chong Zhou)."
https://www.coursera.org/professional-certificates/soporte-de-tecnologias-de-informacion-google,"Linux,Código binario,Solución de problemas,Soporte al cliente,Ipv4,Sistema de nombres de dominio,Modelo de red,Powershell,Interfaz de comandos,Sistemas de archivos de Linux,Protocolo ligero de acceso a directorios,Respaldo",https://www.coursera.org/professional-certificates/soporte-de-tecnologias-de-informacion-google,Soporte de Tecnologías de la Información de Google,PROFESSIONAL CERTIFICATE,Crece con Google,4.9,956,9.5k,Beginner,
https://www.coursera.org/learn/immunologyfundamentalsimmunitybcells,Missing,https://www.coursera.org/learn/immunologyfundamentalsimmunitybcells,Fundamentals of Immunology: Innate Immunity and B-Cell Function,COURSE,Rice University,4.7,510,20k,Intermediate,
https://www.coursera.org/learn/wharton-communication-skills,"goal setting,Communication,Negotiation,Deception",https://www.coursera.org/learn/wharton-communication-skills,Improving Communication Skills,COURSE,University of Pennsylvania,4.7,1193,64k,Beginner,"Learn how to communicate more effectively at work and achieve your goals. Taught by award-winning Wharton professor and best-selling author Maurice Schweitzer, Improving Communications Skills is an essential course designed to give you both the tools you need to improve your communication skills, and the most successful strategies for using them to your advantage. You'll learn how to discover if someone is lying (and how to react if they are), how to develop trust, the best method of communication for negotiation, and how to apologize. You'll also learn when to cooperate and when to compete, how to create persuasive messages, ask thoughtful questions, engage in active listening, and choose the right medium (face-to-face conversation, video conference, phone call, or email) for your messages. By the end of the course, you'll be able to understand what others want, respond strategically to their wants and needs, craft convincing and clear messages, and develop the critical communication skills you need to get ahead in business and in life."
https://www.coursera.org/learn/natural-language-processing-tensorflow,"Natural Language Processing,Tokenization,Machine Learning,Tensorflow,RNNs",https://www.coursera.org/learn/natural-language-processing-tensorflow,Natural Language Processing in TensorFlow,COURSE,deeplearning.ai,4.6,3098,43k,Intermediate,"If you are a software developer who wants to build scalable AI-powered algorithms, you need to understand how to use the tools to build them. This Specialization will teach you best practices for using TensorFlow, a popular open-source framework for machine learning.In Course 3 of the deeplearning.ai TensorFlow Specialization, you will build natural language processing systems using TensorFlow. You will learn to process text, including tokenizing and representing sentences as vectors, so that they can be input to a neural network. Youâll also learn to apply RNNs, GRUs, and LSTMs in TensorFlow. Finally, youâll get to train an  LSTM on existing text to create original poetry!

The Machine Learning course and Deep Learning Specialization from Andrew Ng teach the most important and foundational principles of Machine Learning and Deep Learning. This new deeplearning.ai TensorFlow Specialization teaches you how to use TensorFlow to implement those principles so that you can start building and applying scalable models to real-world problems. To develop a deeper understanding of how neural networks work, we recommend that you take the Deep Learning Specialization."
https://www.coursera.org/learn/clinical-data-management,"Survey Design,Data Collection,Data Management,Clinical Data Management",https://www.coursera.org/learn/clinical-data-management,Data Management for Clinical Research,COURSE,Vanderbilt University,4.7,743,43k,Beginner,"This course presents critical concepts and practical methods to support planning, collection, storage, and dissemination of data in clinical research.Understanding and implementing solid data management principles is critical for any scientific domain. Regardless of your current (or anticipated) role in the research enterprise, a strong working knowledge and skill set in data management principles and practice will increase your productivity and improve your science. Our goal is to use these modules to help you learn and practice this skill set. 

This course assumes very little current knowledge of technology other than how to operate a web browser. We will focus on practical lessons, short quizzes, and hands-on exercises as we explore together best practices for data management."
https://www.coursera.org/specializations/healthcare-law,"Affordable Care Act,Health Law,Health Insurance Portability And Accountability Act (HIPAA),Health Policy,Privacy,Healthcare Management,Health Policy Analysis,Health Insurance,organizational strategy,Health system analysis,World Health Organization analysis,Organizational Behavior",https://www.coursera.org/specializations/healthcare-law,Healthcare Law,SPECIALIZATION,University of Pennsylvania,4.7,66,1.9k,Intermediate,"This Specialization is designed to help you navigate the complex legal framework that governs modern health systems. You will learn the fundamentals of American health law, then explore how privacy law shapes the relationship between healthcare providers and their patients. You will also learn how intellectual property law influences everything from the pharmaceutical industry, to medical research, to cutting-edge ethical issues involved in emerging technologies such as DNA-testing. Finally, the specialization will conclude with a study of how other countries vary in their approaches to solving the common problems that face all health systems."
https://www.coursera.org/learn/microeconomics,"Economics,Critical Thinking,Microeconomics,Economic Analysis",https://www.coursera.org/learn/microeconomics,Microeconomics Principles,COURSE,University of Illinois at Urbana-Champaign,4.8,1359,75k,Beginner,"Most people make the incorrect assumption that economics is ONLY the study of money. My primary goal in this course is to shatter this belief. During this course, we will be addressing the above questions as well as many more relating to:-the environment
-love and marriage
-crime
-labor markets
-education
-politics
-sports
-business

My main goal is to show you the way economists think and how to use this analytical system to answer questions related not only to these and other important human issues but to anything you end up doing with your life after this class. After all, as you will quickly find out, I believe that everything is economics!"
https://www.coursera.org/learn/genetics-evolution,"Biology,Genetics,Evolution,Genomics",https://www.coursera.org/learn/genetics-evolution,Introduction to Genetics and Evolution,COURSE,Duke University,4.8,831,76k,Mixed,"Introduction to Genetics and Evolution is a college-level class being offered simultaneously to new students at Duke University. The course gives interested people a very basic overview of some principles behind these very fundamental areas of biology.  We often hear about new ""genome sequences,"" commercial kits that can tell you about your ancestry (including pre-human) from your DNA or disease predispositions, debates about the truth of evolution, why animals behave the way they do, and how people found ""genetic evidence for natural selection.""  This course provides the basic biology you need to understand all of these issues better, tries to clarify some misconceptions, and tries to prepare students for future, more advanced coursework in Biology (and especially evolutionary genetics).  No prior coursework is assumed."
https://www.coursera.org/specializations/supply-chain-finance-and-blockchain-technology,"Blockchain Technology Implementation,Foreign Currency Risk Management,Accounts Receivable Management,Accounts Payable Management,Trade Finance Management,Marketing Supply Chain Finance Services,Designing a Supply Chain Finance Program,Risk Management of Supply Chain Finance,Financial Innovation,Blockchain Implementation in Supply Chain Finance,APIs for Trade Finance,Managing Accounts Receivable and Accounts Payable with Blockchain",https://www.coursera.org/specializations/supply-chain-finance-and-blockchain-technology,Supply Chain Finance and Blockchain Technology,SPECIALIZATION,New York Institute of Finance,4.6,177,5.1k,Intermediate,"New York Institute of Financeâs Supply Chain Finance and Blockchain Technology Specialization focuses on an emerging set of solutions within trade finance, which are being implemented by thousands of financial institutions, leading corporate buyers and their trading partners from around the world.

This 4-course Specialization will describe in detail the evolution of traditional trade finance and the shift to supply chain finance, delving into the key elements, available options from which solutions are implemented, and an in-depth view on the success factors. Given that Supply Chain Finance is still evolving, this Specialization focuses on the main challenges, trends and technology developments in the market (such as Blockchain Technology) and provides an insight into the future of supply chain finance in the broader context. When you complete the Specialization, you will gain the knowledge and skills to assess and identify Supply Chain Finance opportunities for a corporate buying organization."
https://www.coursera.org/learn/revisao-sistematica,Missing,https://www.coursera.org/learn/revisao-sistematica,Revisão Sistemática e Meta-análise,COURSE,Universidade Estadual de Campinas,4.9,826,18k,Intermediate,
https://www.coursera.org/learn/uva-darden-getting-started-agile,"agile user stories,User Experience Design (UXD),Agile Software Development,Product Management,Software Development",https://www.coursera.org/learn/uva-darden-getting-started-agile,Agile Meets Design Thinking,COURSE,University of Virginia,4.7,1727,71k,Beginner,"Despite everyone's good intentions, hard work and solid ideas, too many teams end up creating products that no one wants, no one can use, and no one buys. But it doesn't have to be this way. Agile and design thinking offer a different--and effective--approach to product development, one that results in valuable solutions to meaningful problems. In this course, youâll learn how to determine what's valuable to a user early in the process--to frontload value--by focusing your team on testable narratives about the user and creating a strong shared perspective. As a  Project Management Institute (PMIÂ®) Registered Education Provider, the University of Virginia Darden School of Business has been approved by PMI to issue 25 professional development units (PDUs) for this course, which focuses on core competencies recognized by PMI. (Provider #2122) 

This course is supported by the Batten Institute at UVAâs Darden School of Business. The Batten Instituteâs mission is to improve the world through entrepreneurship and innovation: www.batteninstitute.org."
https://www.coursera.org/learn/business-model,"Strategic Management,Business Model,Business Modeling,Business Strategy",https://www.coursera.org/learn/business-model,Business Model Innovation,COURSE,HEC Paris,4.7,216,14k,Mixed,"Innovation goes beyond technology, products and processes. The new competitive landscape requires another, more holistic and strategic perspective, based on the concept of business models.This course gives you access to the Odyssey 3.14 approach, a pioneering framework that will help you invent or reinvent business models.

This highly innovative approach has been developed by Laurence Lehmann-Ortega and HÃ©lÃ¨ne Musikas and has proven to be a very valuable methodology for start-up entrepreneurs, business unit managers and intrapreneurs alike. It offers a practical and highly effective framework and toolbox to create, invent or reinvent business models in a very disciplined way.

The approach starts with a deep dive into the 3 pillars of the business model:
- The value proposition (who are our customers and what are we offering them?)
- The value architecture (how are we organized in order to deliver this value proposition to our customers in due time)
- The profit equation (how the alignment between the first 2 pillars generates a profit)

14 directions are then explored in order to invent or reinvent a business model. Examples of the directions include âreducing clients overall costsâ, âmodifying the revenue streamâ, âintroducing a third partyâ, âeliminating a step in the value chainâ, and âexploring new resourcesâ. Illustrated by numerous examples, both iconic (Ikea, Tetra Pack, Grameen Bankâ¦) and more recent (Airbnb, Zopa, Drive Nowâ¦), these directions stimulate your creativity to rigorously explore all possible innovation paths. Innovation becomes an adventure, an odysseyâ¦ hence the name of the approach!

Odyssey 3.14 is the result of over 15 years of research, consulting and teaching. Over 150 companies that have successfully invented or reinvented their business model have been thoroughly analyzed and will inspire you to develop your own new, innovative business model.

This course is a part of the MSIE program at HEC. If you liked it, do not hesitate to consult the other courses of the program."
https://www.coursera.org/learn/understanding-visualization-data,"Statistics,Data Analysis,Python Programming,Data Visualization (DataViz)",https://www.coursera.org/learn/understanding-visualization-data,Understanding and Visualizing Data with Python,COURSE,University of Michigan,4.7,991,32k,Beginner,"In this course, learners will be introduced to the field of statistics, including where data come from, study design, data management, and exploring and visualizing data. Learners will identify different types of data, and learn how to visualize, analyze, and interpret summaries for both univariate and multivariate data. Learners will also be introduced to the differences between probability and non-probability sampling from larger populations, the idea of how sample estimates vary, and how inferences can be made about larger populations based on probability sampling.At the end of each week, learners will apply the statistical concepts theyâve learned using Python within the course environment. During these lab-based sessions, learners will discover the different uses of Python as a tool, including the Numpy, Pandas, Statsmodels, Matplotlib, and Seaborn libraries. Tutorial videos are provided to walk learners through the creation of visualizations and data management, all within Python. This course utilizes the Jupyter Notebook environment within Coursera."
https://www.coursera.org/specializations/oss-development-linux-git,Missing,https://www.coursera.org/specializations/oss-development-linux-git,"Open Source Software Development, Linux and Git",SPECIALIZATION,The Linux Foundation,4.5,775,14k,Beginner,
https://www.coursera.org/learn/design-strategy,Missing,https://www.coursera.org/learn/design-strategy,Design-Led Strategy: Design thinking for business strategy and entrepreneurship,COURSE,The University of Sydney,4.6,366,20k,Intermediate,
https://www.coursera.org/specializations/optical-engineering,"optical system specification,optimization of optical systems,optical design",https://www.coursera.org/specializations/optical-engineering,Optical Engineering,SPECIALIZATION,University of Colorado Boulder,4.2,93,6.5k,Advanced,"The courses in this specialization can also be taken for academic credit as ECEA 5600-5602, part of CU Boulderâs Master of Science in Electrical Engineering degree. Enroll here.

Optical instruments are how we see the world, from corrective eyewear to medical endoscopes to cell phone cameras to orbiting telescopes. This course will teach you how to design such optical systems with simple graphical techniques, then transform those pencil and paper designs to include real optical components including lenses, diffraction gratings and prisms. You will learn how to enter these designs into an industry-standard design tool, OpticStudio by Zemax, to analyze and improve performance with powerful automatic optimization methods."
https://www.coursera.org/learn/cs-fundamentals-1,Missing,https://www.coursera.org/learn/cs-fundamentals-1,Object-Oriented Data Structures in C++,COURSE,University of Illinois at Urbana-Champaign,4.7,954,23k,Intermediate,
https://www.coursera.org/learn/sustainable-finance,Missing,https://www.coursera.org/learn/sustainable-finance,Principles of Sustainable Finance,COURSE,Erasmus University Rotterdam,4.6,9,48k,Intermediate,
https://www.coursera.org/specializations/systems-biology,"Biology,Molecular Biology,Dynamical Systems,Matlab",https://www.coursera.org/specializations/systems-biology,Systems Biology and Biotechnology,SPECIALIZATION,Icahn School of Medicine at Mount Sinai,4.4,592,36k,Intermediate,"Design systems-level experiments using appropriate cutting edge techniques, collect big data, and analyze and interpret small and big data sets quantitatively.

The Systems Biology Specialization covers the concepts and methodologies used in systems-level analysis of biomedical systems. Successful participants will learn how to use experimental, computational and mathematical methods in systems biology and how to design practical systems-level frameworks to address questions in a variety of biomedical fields. In the final Capstone Project, students will apply the methods they learned in five courses of specialization to work on a research project."
https://www.coursera.org/specializations/software-development-lifecycle,"Lean Software Development,Kanban,Agile Software Development,Software Development Process,Software Development Kit (SDK),Scrum (Software Development),Application Security,Software Architecture,Software Testing,Software Design,Software Quality",https://www.coursera.org/specializations/software-development-lifecycle,Software Development Lifecycle,SPECIALIZATION,University of Minnesota,4.6,1273,81k,Intermediate,"This Specialization is designed for people who are new to software engineering. It's also for those who have already developed software, but wish to gain a deeper understanding of the underlying context and theory of software development practices.

At the end of this Specialization, we expect learners to be able to:

1.) Build high-quality and secure software using SDLC methodologies such as agile, lean, and traditional/waterfall.

2.) Analyze a software development team's SDLC methodology and make recommendations for improvements.

3.) Compare and contrast software development methodologies with respect to environmental, organizational, and product constraints."
https://www.coursera.org/specializations/speaklistenenglish,"Lecture,Note Taking,Presentation,Speech,English Language",https://www.coursera.org/specializations/speaklistenenglish,Learn English: Advanced Academic Speaking and Listening,SPECIALIZATION,"University of California, Irvine",4.5,521,40k,Intermediate,"This specialization covers the listening and speaking skills that non-native English-speaking students need to be successful in English-speaking colleges and universities. Native English-speaking students who would like to increase their chances of success in university courses will also benefit as well anyone interested in improving their listening comprehension skills. You will learn how to listen to class lectures and take notes more effectively. You will also improve your speaking skills for common tasks such as class discussions and presentations. In the capstone, you will create a video presentation on an academic topic."
https://www.coursera.org/learn/covid-19-what-you-need-to-know,Missing,https://www.coursera.org/learn/covid-19-what-you-need-to-know,COVID-19: What You Need to Know (CME Eligible),COURSE,Osmosis,4.8,3176,88k,Beginner,
https://www.coursera.org/learn/motivate-people-teams,"goal setting,Communication,Leadership,Leadership Development",https://www.coursera.org/learn/motivate-people-teams,Inspiring and Motivating Individuals,COURSE,University of Michigan,4.8,3005,20k,Mixed,"In this course, you will learn how to create a shared vision for your team and effectively communicate it to your teammates. You will also learn how to set effective goals and expectations in a way that best enables your team to attain the shared vision. Finally, you will understand the most important needs and drivers of performance across cultures, and will learn to align rewards with desired behaviors so that your teammates are motivated to attain the teamâs objectives. Motivation represents a crucial challenge for contemporary organizations: A recent Gallup poll revealed that only 13% of workers worldwide exhibit high levels of engagement and motivation. We will show you why these motivation problems are not simply due to a âbadâ or âunmotivatedâ team member. Rather, motivation is very much driven by what work conditions we create for our teammates, how we structure goals and objectives, and how we reward people for the accomplishment of those goals. This course will help you diagnose and solve motivation problems so that you can bring out the best in your people."
https://www.coursera.org/learn/solar-energy-basics,"Renewable Energy,Power & energy calculations,Electronic Circuits,Solar Energy,Energy Audits",https://www.coursera.org/learn/solar-energy-basics,Solar Energy Basics,COURSE,The State University of New York,4.8,486,2.8k,Beginner,"This course gives you an introduction to the fundamentals of solar power as it applies to solar panel system installations. You will learn to compare solar energy to other energy resources and explain how solar panels, or photovoltaics (PV for short), convert sunlight to electricity.  You will be able to identify the key components needed in a basic photovoltaic (solar panel) system, such as is found on a house or building, and explain the function of each component in the system. You will also learn how to calculate the electrical demand of a building, how to reduce the overall demand, and then how to design a solar panel system that can meet that annual demand at a given location. You will also compare the different types of pricing models that are being used and key regulatory considerations for grid tied systems (where a house or building is connected to the electrical grid and also generates electricity from solar panels). A capstone design project that entails both the simple audit of a building to determine demand, and a selection of components to design a solar panel system to meet that demand. This course is part of the Solar Power Installation Specialization. It provides a good overview of system components and functions, but uses some simplified assumptions. The other two topical courses in this specialization entail a more advanced coverage of site assessment, factors impacting efficiency, and the sizing, design, and integration of photovoltaic systems. The specialization concludes with a capstone project course of a full site evaluation, photovoltaic system design, and installation plan. The specialization is modeled after an on campus workshop that has been running on the ESF campus for many years, and can serve as an important step for those who are interested in working the solar power field for the certification process to become a Certified PV Installation Professional, or PV Technical Sales through the North American Board of Certified Energy Practitioners (NABCEP)."
https://www.coursera.org/learn/beyond-the-sustainable-development-goals-addressing-sustainability-and-development,Missing,https://www.coursera.org/learn/beyond-the-sustainable-development-goals-addressing-sustainability-and-development,Beyond the Sustainable Development Goals (SDGs): Addressing Sustainability and Development,COURSE,University of Michigan,4.7,43,23k,Mixed,
https://www.coursera.org/learn/fundamentals-of-reinforcement-learning,"Artificial Intelligence (AI),Machine Learning,Reinforcement Learning,Function Approximation,Intelligent Systems",https://www.coursera.org/learn/fundamentals-of-reinforcement-learning,Fundamentals of Reinforcement Learning,COURSE,Alberta Machine Intelligence Institute,4.8,1084,Missing,Intermediate,"The Reinforcement Learning Specialization consists of 4 courses exploring the power of adaptive learning systems and artificial intelligence (AI).

Harnessing the full potential of artificial intelligence requires adaptive learning systems. Learn how Reinforcement Learning (RL) solutions help solve real-world problems through trial-and-error interaction by implementing a complete RL solution from beginning to end.

By the end of this Specialization, learners will understand the foundations of much of modern probabilistic artificial intelligence (AI) and be prepared to take more advanced courses or to apply AI tools and ideas to real-world problems. This content will focus on âsmall-scaleâ problems in order to understand the foundations of Reinforcement Learning, as taught by world-renowned experts at the University of Alberta, Faculty of Science.

The tools learned in this Specialization can be applied to game development (AI), customer interaction (how a website interacts with customers), smart assistants, recommender systems, supply chain, industrial control, finance, oil & gas pipelines, industrial control systems, and more."
https://www.coursera.org/learn/fundamentals-of-reinforcement-learning,"Artificial Intelligence (AI),Machine Learning,Reinforcement Learning,Function Approximation,Intelligent Systems",https://www.coursera.org/learn/fundamentals-of-reinforcement-learning,Fundamentals of Reinforcement Learning,COURSE,Alberta Machine Intelligence Institute,4.8,1084,Missing,Intermediate,"Reinforcement Learning is a subfield of Machine Learning, but is also a general purpose formalism for automated decision-making and AI. This course introduces you to statistical learning techniques where an agent explicitly takes actions and interacts with the world. Understanding the importance and challenges of learning agents that make decisions is of vital importance today, with more and more companies interested in interactive agents and intelligent decision-making. This course introduces you to the fundamentals of Reinforcement Learning. When you finish this course, you will:
- Formalize problems as Markov Decision Processes 
- Understand basic exploration methods and the exploration/exploitation tradeoff
- Understand value functions, as a general-purpose tool for optimal decision-making
- Know how to implement dynamic programming as an efficient solution approach to an industrial control problem

This course teaches you the key concepts of Reinforcement Learning, underlying classic and modern algorithms in RL. After completing this course, you will be able to start using RL for real problems, where you have or can specify the MDP. 

This is the first course of the Reinforcement Learning Specialization."
https://www.coursera.org/learn/fundamentals-of-reinforcement-learning,"Artificial Intelligence (AI),Machine Learning,Reinforcement Learning,Function Approximation,Intelligent Systems",https://www.coursera.org/learn/fundamentals-of-reinforcement-learning,Fundamentals of Reinforcement Learning,COURSE,Alberta Machine Intelligence Institute,4.8,1084,Missing,Intermediate,"In this course, you will learn about several algorithms that can learn near optimal policies based on trial and error interaction with the environment---learning from the agentâs own experience. Learning from actual experience is striking because it requires no prior knowledge of the environmentâs dynamics, yet can still attain optimal behavior. We will cover intuitively simple but powerful Monte Carlo methods, and temporal difference learning methods including Q-learning. We will wrap up this course investigating how we can get the best of both worlds: algorithms that can combine model-based planning (similar to dynamic programming) and temporal difference updates to radically accelerate learning.By the end of this course you will be able to:
 
- Understand Temporal-Difference learning and Monte Carlo as two strategies for estimating value functions from sampled experience
- Understand the importance of exploration, when using sampled experience rather than dynamic programming sweeps within a model
- Understand the connections between Monte Carlo and Dynamic Programming and TD. 
- Implement and apply the TD algorithm, for estimating value functions
- Implement and apply Expected Sarsa and Q-learning (two TD methods for control) 
- Understand the difference between on-policy and off-policy control
- Understand planning with simulated experience (as opposed to classic planning strategies)
- Implement a model-based approach to RL, called Dyna, which uses simulated experience 
- Conduct an empirical study to see the improvements in sample efficiency when using Dyna"
https://www.coursera.org/specializations/competitive-strategy,"Organization Design,Strategic Management,Game Theory,Strategic Thinking,Competition (Economics),Pricing,Marketing,Competitiveness,Business Strategy,Organizational Structure",https://www.coursera.org/specializations/competitive-strategy,Competitive Strategy and Organization Design,SPECIALIZATION,Ludwig-Maximilians-Universität München (LMU),4.7,2532,350k,Intermediate,"Paired with humorous elements and illustrating examples, the Competitive Strategy and Organization Design specialization is the ideal choice for curious individuals who enjoy unique learning experiences and innovative teaching approaches. Its style is likely to appeal especially to young, middle-aged and young-at-heart learners.

The specialization is indended for learners interested in engaging in fundamental theories and concepts of strategy and organization and applying these to practice. Employed professionals and management students will benefit from deepening and refreshing their existing knowledge by means of our specialization. Learners with non-business backgrounds will gain valuable additional business insights complementing their existing knowledge.

Participants will learn to understand and analyze

â behavior of organizations in situations in which strategic decisions are interdependent

â strategies to build up and maintain a customer base

â internal workings of an organization as well as its interaction with the outside world, i.e. partners, complementors and competitors

â the design of an effective organization that can compete, grow and adjust flexibly to different environments

This specialization is the only online learning program in which students can learn and laugh at the same time. That said, we are looking forward to learning and laughing with you!"
https://www.coursera.org/learn/corporate-finance-essentials,"Corporate Finance,Financial Risk,Evaluation,Investment",https://www.coursera.org/learn/corporate-finance-essentials,Corporate Finance Essentials,COURSE,IESE Business School,4.8,1621,57k,Mixed,"Corporate Finance Essentials will enable you to understand key financial issues related to companies, investors, and the interaction between them in the capital markets. By the end of this course you should be able to understand most of what you read in the financial press and use the essential financial vocabulary of companies and finance professionals."
https://www.coursera.org/specializations/ibm-ai-workflow,"Data Science,Information Engineering,Artificial Intelligence (AI),Machine Learning,Python Programming",https://www.coursera.org/specializations/ibm-ai-workflow,IBM AI Enterprise Workflow,SPECIALIZATION,IBM,4.3,70,3.8k,Advanced,"This six course specialization is designed to prepare you to take the certification examination for IBM AI Enterprise Workflow V1 Data Science Specialist. IBM AI Enterprise Workflow is a comprehensive, end-to-end process that enables data scientists to build AI solutions, starting with business priorities and working through to taking AI into production. The learning aims to elevate the skills of practicing data scientists by explicitly connecting business priorities to technical implementations, connecting machine learning to specialized AI use cases such as visual recognition and NLP, and connecting Python to IBM Cloud technologies. The videos, readings, and case studies in these courses are designed to guide you through your work as a data scientist at a hypothetical streaming media company.

Throughout this specialization, the focus will be on the practice of data science in large, modern enterprises. You will be guided through the use of enterprise-class tools on the IBM Cloud, tools that you will use to create, deploy and test machine learning models. Your favorite open source tools, such a Jupyter notebooks and Python libraries will be used extensively for data preparation and building models. Models will be deployed on the IBM Cloud using IBM Watson tooling that works seamlessly with open source tools. After successfully completing this specialization, you will be ready to take the official IBM certification examination for the IBM AI Enterprise Workflow."
https://www.coursera.org/learn/wharton-fintech-overview-payments-regulations,Missing,https://www.coursera.org/learn/wharton-fintech-overview-payments-regulations,"FinTech: Foundations, Payments, and Regulations",COURSE,University of Pennsylvania,4.7,890,13k,Beginner,
https://www.coursera.org/learn/how-things-work,Missing,https://www.coursera.org/learn/how-things-work,How Things Work: An Introduction to Physics,COURSE,University of Virginia,4.8,1390,170k,Intermediate,
https://www.coursera.org/learn/epidemics,"Biology,Microbiology,Public Health,Vaccine Development",https://www.coursera.org/learn/epidemics,Epidemics - the Dynamics of Infectious Diseases,COURSE,The Pennsylvania State University,4.8,969,46k,Mixed,"Not so long ago, it was almost guaranteed that you would die of an infectious disease. In fact, had you been born just 150 years ago, your chances of dying of an infectious disease before you've reached the tender age of 5 would have been extremely high. Since then, science has come a long way in understanding infectious diseases - what they are, how they spread, and how they can be prevented. But diseases like HIV/AIDS, Malaria, Tuberculosis, or the flu are still major killers worldwide, and novel emerging diseases are a constant threat to public health. In addition, the bugs are evolving. Antibiotics, our most potent weapon against bacterial infections, are losing their power because the bacteria are becoming resistant. In this course, we'll explore the major themes of infectious diseases dynamics.

After weâve covered the basics, we'll be looking at the dynamics of the flu, and why we're worried about flu pandemics. We'll be looking at the dynamics of childhood diseases such as measles and whooping cough, which were once considered almost eradicated, but are now making a comeback. We'll explore Malaria, and use it as a case study of the evolution of drug resistance. We'll even be looking at social networks - how diseases can spread from you to your friends to your friends' friends, and so on. And of course weâll be talking about vaccination too. Weâll also be talking about how mobile phones, social media and crowdsourcing are revolutionizing disease surveillance, giving rise to a new field of digital epidemiology. And yes, we will be talking about Zombies - not human zombies, but zombie ants whose brains are hijacked by an infectious fungus. 

We're looking forward to having you join us for an exciting course!"
https://www.coursera.org/learn/dino101,"Biodiversity,Biology,Evolution,Paleontology",https://www.coursera.org/learn/dino101,Dino 101: Dinosaur Paleobiology,COURSE,University of Alberta,4.9,1562,36k,Beginner,"Dino 101: Dinosaur Paleobiology is a 12-lesson course teaching a comprehensive overview of non-avian dinosaurs. Topics covered: anatomy, eating, locomotion, growth, environmental and behavioral adaptations, origins and extinction. Lessons are delivered from museums, fossil-preparation labs and dig sites. Estimated workload: 3-5 hrs/week."
https://www.coursera.org/learn/wharton-success,"goal setting,Happiness,Personality Development,Personal Development",https://www.coursera.org/learn/wharton-success,Success,COURSE,University of Pennsylvania,4.8,826,38k,Beginner,"Do you want to be more successful? This course was designed to help you define what success means to you, and to develop a plan for achieving it. Wharton Professor G. Richard Shell, an award-winning author and the creator of the popular Wharton School course on the meaning of success, created this course to help you answer the questions that arise when you consider how best to use your life. Drawing on his decades of research and mentoring, Shell offers personalized assessments to help you probe your past, imagine your future, and measure your strengths. He then combines these with the latest scientific insights on everything from self-confidence and happiness to relationships and careers. Throughout, he shares inspiring examples of people who found what they were meant to do by embracing their own true measure of success. Get ready for the journey of a lifetimeâone that will help you reevaluate your future and envision success on your own terms. Students and executives say that Richard Shellâs courses and executive training programs have changed their lives. Let this course change yours."
https://www.coursera.org/learn/bayesian-statistics,"Statistics,Bayesian Statistics,Bayesian Inference,R Programming",https://www.coursera.org/learn/bayesian-statistics,Bayesian Statistics: From Concept to Data Analysis,COURSE,"University of California, Santa Cruz",4.6,2174,93k,Intermediate,"This course introduces the Bayesian approach to statistics, starting with the concept of probability and moving to the analysis of data. We will learn about the philosophy of the Bayesian approach as well as how to implement it for common types of data. We will compare the Bayesian approach to the more commonly-taught Frequentist approach, and see some of the benefits of the Bayesian approach. In particular, the Bayesian approach allows for better accounting of uncertainty, results that have more intuitive and interpretable meaning, and more explicit statements of assumptions. This course combines lecture videos, computer demonstrations, readings, exercises, and discussion boards to create an active learning experience. For computing, you have the choice of using Microsoft Excel or the open-source, freely available statistical package R, with equivalent content for both options. The lectures provide some of the basic mathematical development as well as explanations of philosophy and interpretation. Completion of this course will give you an understanding of the concepts of the Bayesian approach, understanding the key differences between Bayesian and Frequentist approaches, and the ability to do basic data analyses."
